instance,method,objective,lower_bound,time,nb_nodes,robust_constraint,static_objective,static_constraint,S,path,admissibility,nCallBacks,callBacksTimeSpan
data/processed/140_USA-road-d.NY.gr,plans_coupants,33079.2,33079.2,38.5519,7710,152,25919,150,169,[134;98;55;68;59;64;118;86;41;54;120;140],1,42,0.007713
data/processed/1500_USA-road-d.BAY.gr,plans_coupants,1e+09,67364.0,619.835,3894,588,67527,511,527,[1177;1161;939;1483;1432;770;671;461;976;559;577;414;732;1382;1478;1332;1288;1361;1153;1435;1223;1381;1363;1323;1338],0,8,0.042759
data/processed/1500_USA-road-d.COL.gr,plans_coupants,42505.7,34075.0,549.17,1749,994,34075,922,1006,[88;189;213;188;275;112;104;138;111;61;150;564;309;1001;1053],1,25,0.218861
data/processed/1500_USA-road-d.NY.gr,plans_coupants,66475.5,62126.9,520.32,131,351,53912,305,351,[1144;722;1390;517;298;617;1117;1070;694;507;866;1445;1431;108;240;916;923;579;1235;1223;1469;1282;1296],1,12,0.054108
data/processed/1600_USA-road-d.BAY.gr,plans_coupants,1e+09,69940.3,500.175,6309,659,69791,572,603,[1329;1404;1330;1543;1152;1379;1153;1249;1487;1301;993;1340;510;731;577;559;553;791;503;1534;1458;1413;1215;1259;1545;1580],0,9,0.047674
data/processed/1600_USA-road-d.COL.gr,plans_coupants,42505.7,34075.0,620.393,1854,1026,34075,976,1033,[88;1526;1033;1437;1534;752;775;1091;652;1591;150;653;554;529;1053],1,23,0.251005
data/processed/1600_USA-road-d.NY.gr,plans_coupants,66475.5,63865.0,536.002,6704,415,53912,319,425,[1133;1203;1257;1431;618;617;1108;1070;1093;507;866;1463;1451;1484;1450;1223;1163;1437;1240;1547;1554;1555;1307],1,26,0.134964
data/processed/160_USA-road-d.BAY.gr,plans_coupants,13395.7,13395.7,373.452,12576,197,10983,180,220,[74;21;3;4;10;44;59;105;159],1,172,0.045129
data/processed/160_USA-road-d.COL.gr,plans_coupants,24651.0,24651.0,112.097,6585,173,18301,131,184,[60;83;71;49;148;93;106;127;126;82;129],1,124,0.02438
data/processed/160_USA-road-d.NY.gr,plans_coupants,31661.1,31661.1,78.2144,13181,174,23960,168,175,[120;54;127;113;1;152;27;91;110;154],1,73,0.014051
data/processed/1700_USA-road-d.BAY.gr,plans_coupants,1e+09,59659.7,600.211,12527,629,58772,544,599,[1456;1177;1161;1123;970;1097;1691;1577;791;858;1564;888;1270;1621;1637;1158;1301;1363;1084;1366;1489;1627],0,10,0.060659
data/processed/1700_USA-road-d.COL.gr,plans_coupants,42505.7,34075.0,503.67,1158,1140,34075,1036,1146,[88;1395;213;237;1577;112;1472;903;1693;185;1434;269;309;529;1053],1,18,0.251383
data/processed/1700_USA-road-d.NY.gr,plans_coupants,66475.5,63865.0,505.663,2183,459,53912,331,459,[1133;1631;1190;1267;1411;1248;1108;1070;694;1068;866;697;856;1484;1450;1223;444;1437;1240;1226;1554;1555;1307],1,22,0.130008
data/processed/1800_USA-road-d.BAY.gr,plans_coupants,1e+09,60229.0,619.627,8130,745,60359,636,675,[1627;1785;1366;1249;1487;1301;1158;1422;1324;1776;577;850;1173;1091;968;1687;1635;970;1578;1259;1789;1456;1788],0,9,0.056028
data/processed/1800_USA-road-d.COL.gr,plans_coupants,1e+09,34075.0,516.191,0,1201,34075,1095,1195,[88;1438;1401;1285;1534;1798;1714;1350;1601;1384;1679;1030;696;1001;1053],0,22,0.323205
data/processed/1800_USA-road-d.NY.gr,plans_coupants,69098.3,64439.2,508.684,5221,458,56484,360,466,[1133;1631;1054;1431;1411;1559;1108;1740;1720;1706;866;697;1451;1193;240;916;1683;1176;1240;1547;1554;1555;1756;1785],1,20,0.143604
data/processed/180_USA-road-d.BAY.gr,plans_coupants,13395.7,12986.4,500.873,10906,243,10983,209,248,[74;121;151;104;34;170;59;138;159],1,209,0.065499
data/processed/180_USA-road-d.COL.gr,plans_coupants,33704.6,33704.6,274.766,76714,201,24705,195,217,[83;176;49;97;93;92;119;52;158;171;179;81;161],1,69,0.016175
data/processed/180_USA-road-d.NY.gr,plans_coupants,30750.7,30750.7,85.8079,15723,201,24148,189,203,[120;122;42;138;157;161;156;162;166;131;143;159;142;154],1,56,0.013763
data/processed/1900_USA-road-d.BAY.gr,plans_coupants,1e+09,66301.5,506.108,7368,647,65209,588,632,[1580;1641;1497;1578;1338;1097;1122;1740;1178;1737;1777;1827;731;1621;859;1409;1898;1487;1486;1153;1572;1727;1889;1834],0,32,0.217056
data/processed/1900_USA-road-d.COL.gr,plans_coupants,42505.7,34075.0,508.164,0,1208,34075,1152,1208,[88;1837;1535;1560;1804;1850;1889;1797;1829;1781;1863;1796;1000;1398;1053],1,18,0.347012
data/processed/1900_USA-road-d.NY.gr,plans_coupants,69098.3,63601.3,519.267,3040,461,56484,383,461,[1133;1631;1543;1431;1411;1559;1108;1740;442;855;1724;697;1451;1810;1209;1223;1788;1437;1240;1547;1554;1555;1756;1785],1,18,0.125852
data/processed/2000_USA-road-d.BAY.gr,plans_coupants,1e+09,59788.6,516.056,0,673,57048,573,649,[1712;1862;1915;1861;1869;1822;1533;1933;1800;1746;577;1747;1974;1585;671;1122;1280;1483;1685;1589;1177;1864;1918],0,30,0.255573
data/processed/2000_USA-road-d.COL.gr,plans_coupants,50172.5,40803.0,513.649,14,1324,40803,1215,1332,[88;931;1743;1742;1349;1114;907;1031;1347;1346;552;1884;1521;1572;1300;1916;1871;1887],1,16,0.241143
data/processed/2000_USA-road-d.NY.gr,plans_coupants,1e+09,53985.0,620.071,2303,796,53985,670,727,[1792;1296;1375;1863;1246;1919;1904;1263;1689;1674;1848;1365;1392;1439;1420;1627;1943;1630;1927;1911;1741;1950;1973],0,10,0.079095
data/processed/200_USA-road-d.BAY.gr,plans_coupants,13395.7,13214.0,502.312,28055,243,10983,221,273,[74;41;195;71;175;79;167;105;159],1,122,0.045965
data/processed/200_USA-road-d.COL.gr,plans_coupants,31845.7,31573.4,503.583,40279,241,23907,235,244,[161;81;59;26;40;30;56;58;184;76;49;117;83;196],1,123,0.035994
data/processed/200_USA-road-d.NY.gr,plans_coupants,30595.1,30595.1,94.1559,4649,236,24628,234,237,[137;125;38;130;185;63;18;197;54;120;149],1,71,0.023156
data/processed/20_USA-road-d.BAY.gr,plans_coupants,15332.6,15332.6,0.208774,0,63,9365,46,66,[15;4;1;5;17],1,12,0.000719
data/processed/20_USA-road-d.COL.gr,plans_coupants,7076.52,7076.52,0.370735,0,58,5357,39,64,[12;10;14;11;15],1,14,0.000586
data/processed/20_USA-road-d.NY.gr,plans_coupants,9454.47,9454.47,0.402726,0,71,6848,44,88,[2;8;17;9],1,10,0.000286
data/processed/2100_USA-road-d.BAY.gr,plans_coupants,1e+09,64472.6,516.432,4399,753,60795,675,721,[1788;1735;1407;826;792;771;825;490;901;658;336;595;577;1776;405;969;993;1424;2087;2018;1948;1489;1627;2038],0,26,0.23141
data/processed/2100_USA-road-d.COL.gr,plans_coupants,43998.7,35568.0,501.158,0,1327,35568,1268,1334,[88;238;1987;2019;1708;1920;1803;1836;2085;2082;2017;564;1960;2012;2048;2013],1,16,0.36604
data/processed/2100_USA-road-d.NY.gr,plans_coupants,123257.0,107595.0,501.932,539,636,101210,578,636,[1785;1756;1739;1554;1806;1240;1807;923;916;1723;641;856;697;866;855;1720;1740;1108;1559;1159;875;1190;1203;1612;2030;1582;1798;1565;2077;741;1698;1434;1974],1,21,0.213515
data/processed/2200_USA-road-d.BAY.gr,plans_coupants,1e+09,68955.0,514.805,0,777,68955,715,754,[1580;1641;1497;2028;1900;1097;1411;1302;1576;1120;2122;1272;1400;1621;1340;1845;1898;1265;1402;1890;1379;2127;2073;2128;2179],0,28,0.245761
